slot number	?0	rarity	Gacha	DMG	DPS	internalname	correctname	searchname	Base HP	Knockback	Movespeed	BaseDmg	Half time between attacks	Range	Cost	Base Cost	Respawn time no treasures (f)	?1	Hitbox size	Red	?2	Area	First frame atk	?3	?4	Floating	Black	Metal	White	Angel	Alien	Zombie	Strong against	knockback %	Freeze %	Freeze by frames	Slow Chance	Slow Length	Resistant	Massive Dmg	Critical %	Only attacks?	Extra Money	Base Destroyer	Wave chance	Wave level	Weaken chance %	Weaken Length	Weaken by %	Strengthen at % health	Increase damage by	Survive chance %	Metal attrib	Standing Distance	LD width	Resist shockwave	Wave Blocker	Resist  Knockback	Resist Freeze	Resist Slow	Resist Weaken	Zombie Killer	Witch Killer	Target Witch	# of atks before not moving	Shield Wall flag	1 multihit BaseDmg	2 multihit BaseDmg	1 multihit frame	2 multihit frame	Use ability 1st hit	Use ability first multi hit	Use Ability 2 multihit	Spawn Animation	Soul animation	Unique Spawn Animation	Marks Legend forms? + Moneko	?5	?6	Barrier breaker % chance	Warp Chance	Warp duration	Minimum Warp	Maximum Warp	Warp Blocker	Target eva angels	Eva killer?	Target Relic	Resist Curse	Insanely Resistant	Insanely Massive Dmg	Savage blow %	Savage blow dmgX	Dodge Chance	Dodge time	Full Swing	correctname	atk freq	backswing	dps
19	3	E	0	3400	1729	unit020	Zombie Cat	zombie cat	700	3	8	200	22	150	1125	750	200	0	320	1	0	0	16	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Zombie Cat	59	16	101,6949153
19	4	E	0	3400	1729	unit020	Devil Cat	devil cat	700	3	8	200	22	150	1125	750	200	0	320	1	0	0	16	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Devil Cat	59	16	101,6949153
19	5	E	0	3400	1729	unit020	Skelecat	skelecat	700	3	8	200	22	150	1125	750	200	0	320	1	0	1	16	0	9	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Skelecat	59	16	101,6949153
20	3	E	0	2210	1163	unit021	Samurai Cat	samurai cat	540	3	7	130	20	150	525	350	150	0	320	0	0	0	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	Samurai Cat	57	6	68,42105263
20	4	E	0	2210	1163	unit021	Knight Cat	knight cat	540	3	7	130	20	160	525	350	150	0	320	0	0	0	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	Knight Cat	57	6	68,42105263
20	5	E	0	2210	1163	unit021	Pastry Cat	pastry cat	540	3	7	130	20	160	525	350	150	0	320	1	0	0	18	0	9	1	1	0	1	1	1	1	0	0	0	0	10	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	24	Pastry Cat	57	6	68,42105263
21	3	E	0	51	46	unit022	Sumo Cat	sumo cat	600	1	8	3	3	110	300	200	135	0	320	0	0	1	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	3	3	20	28	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	Sumo Cat	34	70	7,941176471
21	4	E	0	51	46	unit022	Madame Sumo	madame sumo	600	1	8	3	3	110	300	200	135	0	320	0	0	1	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	3	3	20	28	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	Madame Sumo	34	70	7,941176471
21	5	E	0	51	46	unit022	Riceball Cat	riceball cat	600	1	24	3	3	110	300	200	135	0	320	0	0	1	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	-1	0	3	3	20	28	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	Riceball Cat	34	70	7,941176471
22	3	E	0	340	237	unit023	Boogie Cat	boogie cat	200	3	6	20	15	140	75	50	120	0	320	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Boogie Cat	43	18	13,95348837
22	4	E	0	340	237	unit023	Samba Cat	samba cat	200	3	6	20	15	140	75	50	120	0	320	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Samba Cat	43	18	13,95348837
22	5	E	0	340	237	unit023	Gato Amigo	gato amigo	200	3	6	20	15	140	75	50	120	0	320	1	0	0	14	0	9	1	1	0	1	1	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	Gato Amigo	43	18	13,95348837
23	3	E	0	1700	408	unit024	Skirt Cat	skirt cat	400	3	10	100	60	350	525	350	165	0	320	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Skirt Cat	125	6	24
23	4	E	0	1700	408	unit024	Tights Cat	tights cat	400	3	10	100	60	350	525	350	165	0	320	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Tights Cat	125	6	24
23	5	E	0	1700	600	unit024	Loincloth Cat	loincloth cat	400	3	10	100	40	350	525	350	165	0	320	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Loincloth Cat	85	6	35,29411765
24	3	E	0	8500	1977	unit025	Valkyrie Cat	valkyrie cat	1400	2	20	500	55	350	3000	2000	1100	0	320	0	0	1	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	Valkyrie Cat	129	29	116,2790698
24	4	E	0	8500	1977	unit025	True Valkyrie Cat	true valkyrie cat	1400	2	20	500	55	350	3000	2000	1100	0	320	0	0	1	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	True Valkyrie Cat	129	29	116,2790698
24	5	E	0	12240	2847	unit025	Holy Valkyrie Cat	holy valkyrie cat	1400	2	20	720	55	350	3000	2000	1100	0	320	1	0	1	20	0	9	1	1	0	1	1	1	1	0	0	35	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	Holy Valkyrie Cat	129	29	167,4418605
25	3	E	0	85000	4250	unit026	Bahamut Cat	bahamut cat	1500	3	6	5000	240	450	4500	3000	2400	0	320	0	0	1	121	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Bahamut Cat	600	30	250
25	4	E	0	85000	4250	unit026	Crazed Bahamut Cat	crazed bahamut cat	1500	3	6	5000	240	450	4500	3000	2400	0	320	0	0	1	121	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	Crazed Bahamut Cat	600	30	250
25	5	E	0	85000	10805	unit026	Awakened Bahamut Cat	awakened bahamut cat	1500	6	60	5000	0	200	4500	3000	1600	0	320	0	0	1	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	200	300	10	20	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	Awakened Bahamut Cat	93	118	1774,193548
26	3	0	0	6800	0	unit027	jap26b	jap26b	600	1	35	400	0	140	675	450	400	0	320	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap26b	101	97	118,8118812
26	4	0	0	6800	0	unit027	jap26e	jap26e	600	1	35	400	0	140	675	450	400	0	320	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	jap26e	101	97	118,8118812
26	5	0	0	13600	0	unit027	jap26t	jap26t	600	1	40	800	0	140	675	450	400	0	320	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	jap26t	181	177	132,5966851
27	3	0	0	7650	0	unit028	jap27b	jap27b	600	1	35	450	42	140	675	450	350	0	320	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	jap27b	161	159	83,85093168
27	4	0	0	7650	0	unit028	jap27e	jap27e	600	1	35	450	42	140	675	450	350	0	320	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	jap27e	161	159	83,85093168
28	3	E	26	5100	692	unit029	Capsule Cat	capsule cat	1	1	70	300	0	140	666	444	300	0	320	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	Capsule Cat	222	220	40,54054054
28	4	E	26	5100	692	unit029	Cramped Cats	cramped cats	1	1	70	300	0	140	666	444	300	0	320	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	Cramped Cats	222	220	40,54054054
29	3	0	0	136	0	unit030	jap29b	jap29b	100	3	10	8	15	140	75	50	75	0	320	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	jap29b	37	18	6,486486486
29	4	0	0	2380	0	unit030	jap29e	jap29e	500	1	8	140	25	150	975	650	300	0	320	0	0	1	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	jap29e	67	0	62,68656716
30	3	S	0	5015	2061	unit031	Bodhisattva Cat	bodhisattva cat	960	2	7	295	0	270	1650	1100	720	0	320	0	0	1	45	0	9	1	0	0	0	0	0	0	0	0	0	0	40	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	Bodhisattva Cat	74	29	119,5945946
30	4	S	0	8415	2427	unit031	Avalokitesvara Cat	avalokitesvara cat	1160	2	7	495	0	270	1650	1100	720	0	320	0	0	1	45	0	9	1	0	0	0	0	0	0	0	0	0	0	40	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	Avalokitesvara Cat	74	29	200,6756757
30	5	S	0	8415	2069	unit031	Tathagata Cat	tathagata cat	1160	2	7	495	0	300	1650	1100	720	0	320	0	0	1	45	0	9	1	0	0	0	0	0	0	0	0	0	0	40	120	0	0	0	0	0	0	0	0	30	120	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	Tathagata Cat	74	29	200,6756757
31	3	S	0	2465	770	unit032	Delinquent Cat	delinquent cat	1000	3	8	145	26	250	1500	1000	860	0	320	0	0	1	18	0	9	1	0	0	0	0	0	0	0	0	16	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	145	145	30	46	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	Delinquent Cat	66	124	197,7272727
31	4	S	0	4335	1040	unit032	Angry Delinquent Cat	angry delinquent cat	1200	3	8	255	26	250	1500	1000	860	0	320	0	0	1	18	0	9	1	0	0	0	0	0	0	0	0	16	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	-1	0	255	255	30	46	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	Angry Delinquent Cat	66	124	347,7272727
31	5	S	0	4335	1016	unit032	Ultra Delinquent Cat	ultra delinquent cat	1800	3	8	255	26	280	1500	1000	645	0	320	0	0	1	18	0	9	1	0	0	0	0	0	0	0	0	16	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	-1	0	255	255	30	46	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	66	Ultra Delinquent Cat	66	124	347,7272727
32	3	S	0	12750	1962	unit033	Hip Hop Cat	hip hop cat	750	5	11	750	80	220	675	450	320	0	320	1	0	0	36	0	9	0	0	0	0	0	0	0	0	0	0	0	40	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	Hip Hop Cat	195	10	115,3846154
32	4	S	0	25500	3923	unit033	Dancing Flasher Cat	dancing flasher cat	1500	5	11	1500	80	220	675	450	320	0	320	1	0	0	36	0	9	0	0	0	0	0	0	0	0	0	0	0	40	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	Dancing Flasher Cat	195	10	230,7692308
32	5	S	0	38250	4862	unit033	Can Can Cat	can can cat	2250	5	11	2250	80	220	675	450	320	0	320	1	0	0	36	0	9	0	0	0	0	0	0	0	0	0	0	0	60	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	46	Can Can Cat	195	10	346,1538462
33	3	S	0	1700	1020	unit034	Kotatsu Cat	kotatsu cat	1200	1	10	100	0	130	720	480	280	0	320	0	0	0	42	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	200	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	Kotatsu Cat	51	9	58,82352941
33	4	S	0	3400	2040	unit034	Sadako Cat	sadako cat	1600	1	10	200	0	130	720	480	280	0	320	0	0	0	42	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	200	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	Sadako Cat	51	9	117,6470588
33	5	S	0	5100	2250	unit034	Octopus Cat	octopus cat	1600	1	10	300	0	130	720	480	280	0	320	0	0	0	42	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	200	50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	Octopus Cat	63	21	142,8571429
34	3	U	11	2550	933	unit035	Nekoluga	nekoluga	500	5	4	150	35	140	4500	3000	500	0	320	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Nekoluga	121	108	37,19008264
34	4	U	11	17000	898	unit035	Unknown Cat	unknown cat	1200	1	4	1000	240	650	4500	3000	5000	0	320	1	0	1	89	0	0	1	1	0	1	1	1	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	Unknown Cat	568	-72	52,81690141
34	5	U	11	34000	1796	unit035	Ultralan Pasalan	ultralan pasalan	1200	1	4	2000	240	650	4500	3000	5000	0	320	1	0	1	89	0	0	1	1	0	1	1	1	1	0	100	100	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	121	Ultralan Pasalan	568	32	105,6338028
35	3	S	0	5100	1330	unit036	Nerd Cat	nerd cat	200	1	4	300	0	1200	3750	2500	2500	0	320	0	0	0	72	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	400	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Nerd Cat	71	-71	126,7605634
35	4	S	0	5100	1759	unit036	Hacker Cat	hacker cat	200	1	4	300	0	1200	3750	2500	2500	0	320	0	0	1	72	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	400	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	Hacker Cat	116	44	77,5862069
35	5	S	0	7650	956	unit036	Cyberpunk Cat	cyberpunk cat	200	1	4	450	0	1200	3750	2500	2500	0	320	1	0	1	72	0	9	1	1	0	1	1	1	1	0	0	0	0	100	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	400	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	241	Cyberpunk Cat	241	169	56,01659751
36	3	S	0	7480	1870	unit037	Swimmer Cat	swimmer cat	750	4	25	440	0	185	675	450	280	0	320	0	0	0	21	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Swimmer Cat	121	100	109,0909091
36	4	S	0	12580	3145	unit037	Butterfly Cat	butterfly cat	1050	4	25	740	0	185	675	450	280	0	320	0	0	0	21	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Butterfly Cat	121	100	183,4710744
36	5	S	0	15130	3783	unit037	Fishman Cat	fishman cat	1200	4	36	890	0	215	675	450	280	0	320	0	0	0	21	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	Fishman Cat	121	100	220,661157
37	3	R	0	1105	691	unit038	Pogo Cat	pogo cat	300	3	10	65	15	150	360	240	140	0	320	0	0	0	16	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	Pogo Cat	49	33	39,79591837
37	4	R	0	1275	797	unit038	Masai Cat	masai cat	400	3	10	75	15	150	360	240	140	0	320	0	0	0	16	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	Masai Cat	49	33	45,91836735
37	5	R	0	1785	1116	unit038	Jiangshi Cat	jiangshi cat	400	3	10	105	15	150	240	160	140	0	320	0	0	0	16	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	Jiangshi Cat	49	33	64,28571429
38	3	R	0	3740	1650	unit039	Wheel Cat	wheel cat	600	2	9	220	20	170	1050	700	300	0	320	0	0	1	29	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Wheel Cat	68	12	97,05882353
38	4	R	0	5440	2400	unit039	Solar Cat	solar cat	800	2	9	320	20	170	1050	700	300	0	320	0	0	1	29	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Solar Cat	68	12	141,1764706
38	5	R	0	7140	1488	unit039	Chill Cat	chill cat	800	2	9	420	20	200	1050	700	200	0	320	0	0	1	29	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Chill Cat	68	12	185,2941176
